fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	force_row_wise	seed	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	envios	ganancia	iteracion
20221018 133249	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	96	TRUE	388699	0.107610276694293	0.280190903553739	5961	112	13606	25190000	14
20221018 133304	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	18	TRUE	388699	0.230431811770366	0.661553804706782	2086	968	13139	24770000	15
20221018 133812	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	888	TRUE	388699	0.00769870370265562	0.463761767214164	1454	827	5466	25870000	16
20221018 133854	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	117	TRUE	388699	0.0930573708133306	0.210880017522723	7935	881	9278	26490000	17
20221018 133912	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	39	TRUE	388699	0.295174827996117	0.576827390855178	4084	334	7190	25380000	18
20221018 133952	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	73	TRUE	388699	0.26224245623115	0.367376546086744	143	398	14492	20860000	19
20221018 134041	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	198	TRUE	388699	0.0322818678830517	0.894003292554989	6320	580	9991	26820000	20
20221018 134612	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1427	TRUE	388699	0.00528861125037217	0.839812099837333	3419	916	9037	26810000	21
20221018 134651	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	113	TRUE	388699	0.0916235768935624	0.384286533412785	2643	713	8346	26990000	22
20221018 134716	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	54	TRUE	388699	0.0854235924176227	0.993201866501436	2943	929	10563	25920000	23
20221018 135224	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1264	TRUE	388699	0.0078594021275221	0.561963739292815	6753	583	8647	26630000	24
20221018 135603	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	859	TRUE	388699	0.00919757405634094	0.760746358232644	3286	660	9275	26650000	25
20221018 135638	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	153	TRUE	388699	0.199182768024005	0.668509572747434	2512	908	8800	26640000	26
20221018 135723	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	108	TRUE	388699	0.055137437449588	0.900540115947669	1261	793	8051	26700000	27
20221018 135843	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	300	TRUE	388699	0.0559152772307341	0.481934807282878	4071	911	8220	26920000	28
20221018 135904	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	43	TRUE	388699	0.106955367534044	0.920723747182509	3557	647	8380	26680000	29
20221018 140754	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	923	TRUE	388699	0.00558192657864814	0.380991305576459	906	588	8669	27310000	30
20221018 140859	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	177	TRUE	388699	0.174551656147447	0.239019723673725	12	605	8140	22360000	31
20221018 141820	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1844	TRUE	388699	0.00516719077410864	0.509896599016593	1529	428	9014	27260000	32
20221018 142523	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	1209	TRUE	388699	0.00521047646535773	0.409855885136323	1714	945	9046	27030000	33
20221018 142558	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	122	TRUE	388699	0.0671203229339869	0.225691041094961	5989	280	8784	26280000	34
